CMYA	chr5	79689836	79800240
MTATP6P	chr5	100051920	100052597
ZP3P	chr5	83875166	83875821
SERBP1P	chr5	42465400	42468868
PLPP	chr5	55424854	55534969
RGMB-AS	chr5	98769618	98773469
MACI	chr5	103258763	103278660
HNRNPH1P	chr5	55838801	55840025
LSP1P	chr5	28926816	28927023
TEX4	chr5	126631705	126636284
EEF1A1P2	chr5	99996547	99997932
B3GNTL1P	chr5	52889666	52889954
ADGRV	chr5	90529344	91164437
CTD-2350J17.	chr5	15602189	15619109
BOLA3P	chr5	126663337	126663568
PJA	chr5	109334713	109409974
RPS17P	chr5	116716243	116716650
FCHO	chr5	72956041	73090522
MTND4LP	chr5	100050359	100050650
AP	chr5	112707498	112846239
NR2F	chr5	93583222	93594611
PDCD5P	chr5	76280956	76281267
STARD4-AS	chr5	111510396	111739726
FABP5P	chr5	95973041	95973446
MRPL49P	chr5	64674853	64675387
DMXL1-D	chr5	119006347	119070902
GPR15	chr5	95620087	95622142
MTCO2P2	chr5	100052859	100053539
PGAM1P	chr5	58161197	58161752
RPS3AP2	chr5	79284132	79284918
AFF4-D	chr5	132963770	132964164
MEGF1	chr5	127290796	127465737
NEUROG	chr5	135534282	135535964
CDH12P	chr5	70132679	70132973
CSPG4B	chr5	54808210	54872551
GOLGA5P	chr5	39169210	39170335
CSF	chr5	132073789	132076170
KRT18P4	chr5	109588338	109589592
GRAMD2	chr5	126360132	126496494
MAST4-IT	chr5	66662331	66662988
TRIM2	chr5	65589690	65625975
HCN	chr5	45254948	45696498
MRPS35P	chr5	98402542	98402732
C5orf64-AS	chr5	61732774	61735715
CDO	chr5	115804733	115816659
RAB9BP	chr5	105099473	105100098
MIR3936H	chr5	132311285	132370170
EGFLA	chr5	38258409	38465480
MTCYBP2	chr5	100045928	100046374
UBE2	chr5	134371469	134392108
HSPE1P1	chr5	126737438	126737995
DTWD	chr5	118836074	118988547
CBX3P	chr5	112777630	112778161
TMEM251P	chr5	91030990	91031307
BCL9P	chr5	67636382	67638942
BRIX	chr5	34915677	34925996
SREK	chr5	66139971	66183615
KLHL	chr5	137617500	137736089
ITGA2-AS	chr5	52930606	52990278
KATNBL1P	chr5	51930808	51932036
RPL27AP	chr5	74990189	74990637
TSSK1	chr5	113432553	113434989
ASS1P	chr5	53859166	53860401
CSNK1G	chr5	123512099	123617045
MTND3P1	chr5	100050719	100051063
PITX1-AS	chr5	135033280	135358219
EPB41L4	chr5	112142441	112419313
GZMAP	chr5	55073015	55096553
PITX	chr5	135027734	135034813
FGF10-AS	chr5	44388732	44413989
TRIM36-IT	chr5	115148764	115149644
MSNP	chr5	25909503	25911234
RAD5	chr5	132556019	132646349
MAN2A1-D	chr5	109687802	109688329
LINC0103	chr5	54313564	54415238
PCBP2P	chr5	91843687	91844529
RPEP	chr5	65251127	65251784
AP3S	chr5	115841592	115914081
ARRDC	chr5	91368631	91383317
SLC25A4	chr5	110738136	110765161
CSNK1A1P	chr5	98833382	98833711
ZCCHC	chr5	81301587	81313297
LMNB1-D	chr5	126751963	126776486
RPL37P2	chr5	54399439	54400033
CCT7P	chr5	92889387	92890840
SEPTIN7P1	chr5	119126782	119128444
LMNB	chr5	126776623	126837020
NRE	chr5	111662621	111997464
EPB41L4A-D	chr5	112419583	112420978
IL	chr5	135892246	135895841
MIR583H	chr5	96050115	96215519
TGFB	chr5	136028988	136063818
BHMT	chr5	79069767	79090069
SMIM3	chr5	136191468	136193162
EDIL	chr5	83940554	84384880
PHA	chr5	126600925	126627252
MOCS2-D	chr5	53109816	53127673
NIM1	chr5	43192071	43280850
LINC0134	chr5	97504663	97690180
RNF138P	chr5	55530156	55530701
MTND6P2	chr5	100046450	100046970
RIOK	chr5	97160867	97183247
MTND4LP3	chr5	134928030	134928326
SETD	chr5	56909260	56925532
CCNB	chr5	69167135	69178245
GJA1P	chr5	109051315	109052457
PRR1	chr5	120464300	120687332
TPT1P	chr5	31908361	31909186
LECT	chr5	135922279	135954983
SCAMP	chr5	78360611	78480739
LIX1-AS	chr5	97089075	97437217
ZNF36	chr5	72439903	72507410
TICAM2-AS	chr5	115602057	115623897
HOMER	chr5	79372636	79514134
FSTL	chr5	133196455	133612541
LINC0145	chr5	79936579	79967626
THBS	chr5	79991311	80083287
NN	chr5	43602692	43707405
TCF	chr5	134114681	134151865
CDKL	chr5	134286350	134371047
CTNNA1-AS	chr5	138744434	138753309
ATG10-AS	chr5	82073055	82073702
KRT18P1	chr5	123636110	123637403
EPIS	chr5	135038831	135040047
S100	chr5	76850001	76921650
HMGCS	chr5	43287470	43313512
MAP1	chr5	72107234	72209565
OCLNP	chr5	71074225	71093193
TH2LCR	chr5	132630589	132664272
ESM	chr5	54977867	55022671
LINCAD	chr5	115956571	115958599
SV2C-AS	chr5	76081946	76084186
LAMTOR3P	chr5	119132651	119132882
COQ10BP	chr5	83279921	83280644
PSD2-AS	chr5	139740951	139747406
CRHB	chr5	76953045	76981158
RGM	chr5	98768650	98798643
LINC0117	chr5	124059794	124438625
CCL2	chr5	43376645	43412391
ANKRD5	chr5	56099680	56233330
TRPC7-AS	chr5	136214048	136222159
CTNNA1P	chr5	115389643	115392370
SPATA	chr5	95652181	95698711
OR7H2	chr5	101816475	101816780
SEMA6A-AS	chr5	116447547	116508276
PTCD	chr5	72320367	72368395
THBS4-AS	chr5	80052374	80083654
LINC0102	chr5	108727825	108728260
PPIC-AS	chr5	123036271	123054667
SMN	chr5	70049638	70078522
CCT5P	chr5	115512077	115513694
RBX1P	chr5	80019609	80019920
MTCYBP1	chr5	134923303	134924049
PSD	chr5	139795808	139844466
BASP	chr5	17065598	17276843
TOMM40P	chr5	33502072	33503135
TMEM17	chr5	73120569	73131809
C5orf1	chr5	133955510	133968674
PGGT1	chr5	115204012	115262877
SMAD	chr5	136132845	136188747
RNF18	chr5	64165843	64372869
CDKN2AIPN	chr5	134402065	134411881
ZCCHC1	chr5	132996985	133026604
MEIKI	chr5	131806990	131945698
BHM	chr5	79111809	79132288
YTHDC	chr5	113513694	113595285
KCNN	chr5	114055926	114496500
UBE2D	chr5	139526431	139628434
AIG1P	chr5	39022411	39022558
FTH1P	chr5	83426676	83427030
ALDH7A1P	chr5	77290268	77291800
LRRTM	chr5	138868921	138875368
FEM1	chr5	115520908	115544775
WDR7	chr5	37379285	37753435
HMGB1P2	chr5	124220579	124221077
RETREG1-AS	chr5	16615926	16681905
RPL3P	chr5	61390668	61391871
DUX4L5	chr5	31249879	31250987
PAIP	chr5	43526267	43557758
SNX2	chr5	122843439	123029354
RFES	chr5	95646754	95684773
LIX	chr5	97091867	97142753
ARHGAP26-IT	chr5	143192500	143194166
HAVCR	chr5	157085832	157142869
ASS1P1	chr5	145228811	145230054
SLCO4C	chr5	102233986	102296284
ST8SIA	chr5	100806933	100903282
VDAC	chr5	133971871	134004975
TMED	chr5	115613210	115632992
MINAR	chr5	129748094	129766732
RPS14P	chr5	116562562	116562930
RPS12P1	chr5	142566700	142567076
RPL7L1P	chr5	117778826	117779532
ERAP	chr5	96875986	96919703
RPL35AP1	chr5	146137755	146138381
SNX	chr5	122775079	122834543
LINC0203	chr5	126179565	126193858
FAM174A-D	chr5	100428124	100535262
SELENOTP	chr5	127176696	127177050
NR2F1-AS	chr5	93360779	93585649
BASP1-AS	chr5	17089296	17217047
STK32	chr5	147234963	147387855
AK3P	chr5	115402380	115402962
VTRNA2-	chr5	136080470	136080597
CCT6P	chr5	14639426	14641018
RHOBTB	chr5	95713522	95824383
DDX43P	chr5	115974513	115976275
CTNNA	chr5	138610967	138935034
RBM2	chr5	146203605	146289223
SNX1	chr5	54517759	54546586
PIK3R	chr5	68215756	68301821
GTF2H2	chr5	70415352	70448015
HNRNPA3P	chr5	154337471	154338452
THG1	chr5	157731420	157741449
SEPTIN14P	chr5	181329241	181342213
PEL	chr5	52787916	52804044
PANK	chr5	168548495	168579368
JAKMIP	chr5	147585438	147782775
LHFPL	chr5	78485215	78770021
STK1	chr5	172042079	172188224
N4BP	chr5	178113532	178126081
PCBD	chr5	134905120	135007959
ERBIN-D	chr5	65924629	65925135
ACSL6-AS	chr5	132003592	132007022
MTMR1	chr5	32226994	32312987
PPP2C	chr5	134194332	134226073
YBX1P	chr5	72417489	72418335
GTF2H	chr5	71032670	71067689
HNRNPA1P1	chr5	80359080	80360040
DPYSL	chr5	147390808	147510068
LSM1	chr5	157743712	157760709
EFCAB	chr5	172194172	172203454
AFF	chr5	132875395	132963634
AFAP1L	chr5	149271859	149343637
YIPF	chr5	144158162	144170714
SEPHS2P	chr5	14960232	14961393
PGAM5P	chr5	109884610	109885423
MC	chr5	113022099	113488823
PRDM	chr5	123089241	123194266
CCDC11	chr5	115267190	115296693
SLCO6A	chr5	102371774	102499016
FCHSD	chr5	141639302	141651418
MTCYBP3	chr5	94569540	94570676
MTCYBP4	chr5	97677547	97678681
MTND4P1	chr5	134926660	134928036
SLC2A3P	chr5	168552277	168553727
PPI	chr5	123023250	123036725
ANKRD33B-AS	chr5	10627260	10628225
TTC3	chr5	40512333	40755963
LNPE	chr5	96935394	97037513
BTNL	chr5	181040225	181061521
ATP6V1G1P	chr5	151319422	151319776
PPARGC1	chr5	149730298	149855022
OR4F	chr5	181367268	181368262
ADAMTS	chr5	179110853	179345461
PGBD4P	chr5	148307298	148308258
ARL2BPP	chr5	162761833	162762313
ARHGAP26-AS	chr5	142859604	142868922
NDFIP	chr5	142108779	142154440
LIFR-AS	chr5	38556765	38671216
MRPS5P	chr5	127143082	127143247
AACSP	chr5	178764861	178818435
LINC0220	chr5	122628952	122730685
SLC12A	chr5	128083766	128189677
CTBP2P	chr5	98576341	98577260
UBTD	chr5	172209646	172283764
KLF3P	chr5	172254418	172255439
SLC25A48-AS	chr5	135648584	135653935
IL12	chr5	159314780	159330487
SIMC	chr5	176238367	176345991
YTHDF1P	chr5	97368776	97370421
SPINK	chr5	148312419	148315922
GNPDA	chr5	141991749	142013041
MARK2P1	chr5	157984658	157989990
ANKRD49P	chr5	136857628	136858342
MAML	chr5	179732822	179777283
BRCC3P	chr5	176308063	176309013
ANXA	chr5	151100706	151157785
SAP30	chr5	154445997	154461053
LSM1P	chr5	163887506	163887827
LINC0084	chr5	180830326	180839742
PTMAP	chr5	118973796	118974122
RPS26P2	chr5	16902294	16902641
NRG	chr5	139846779	140043299
RARS	chr5	168486451	168519301
RPL10P	chr5	168616352	168616996
ARGFXP	chr5	122675795	122676755
PPP2CA-D	chr5	134226410	134227827
CXXC	chr5	139647299	139683882
GAPDHP7	chr5	174513305	174514307
KIF20	chr5	138178719	138187723
TMED7-TICAM	chr5	115578642	115626161
NAMPTP	chr5	145001853	145005789
FAM174	chr5	100535374	100586741
COMMD1	chr5	116085016	116412762
KIAA119	chr5	176346062	176361807
LINC0193	chr5	165220577	165241756
TNFAIP	chr5	119268692	119399688
ATP6V0E1P	chr5	132948493	132948718
NPM1P2	chr5	93682838	93683667
POGLUT2P	chr5	128109486	128110994
DDX18P	chr5	98679402	98681367
DHF	chr5	80626226	80654983
FAF	chr5	176447628	176510074
SH3RF	chr5	145936578	146081791
SH3PXD2	chr5	172325000	172454525
SMAD5-AS	chr5	136129507	136134890
MRPL57P	chr5	163039291	163039599
KCTD1	chr5	144170873	144485686
CXCL1	chr5	135570679	135579279
CPLX	chr5	175796310	175884021
RPL23AP4	chr5	121575848	121576320
HAND	chr5	154474972	154478227
ZNF87	chr5	179023804	179035064
ZBED3-AS	chr5	77086688	77166909
CKS1BP	chr5	144439206	144439478
FBLL	chr5	168529305	168530634
BTG4P	chr5	24786842	24787024
PTTG	chr5	160421855	160428739
FAM153	chr5	176060689	176116015
ETF	chr5	138506095	138543236
ARL1	chr5	176365487	176401865
CXXC5-AS	chr5	139648999	139649728
MED	chr5	157137424	157159019
ZNF354	chr5	179060373	179083977
RMND5	chr5	178130996	178150568
ARHGAP2	chr5	142770377	143229011
HIGD1AP	chr5	174632932	174633209
SCGB3A	chr5	147870682	147882191
CTB-178M22.	chr5	168229583	168269415
PLAC8L	chr5	146084313	146105577
DELE	chr5	141923855	141942047
GABRA	chr5	161847063	161899981
KCNIP1-OT	chr5	170389493	170422844
RPL12P2	chr5	174039751	174040240
MIR3142H	chr5	160438594	160487426
UNC5	chr5	176810519	176880898
ELL	chr5	95885098	95961851
HIGD2	chr5	176388751	176389761
SAP30L-AS	chr5	154325568	154445850
GFPT	chr5	180300698	180353336
KCNIP1-AS	chr5	170639158	170681437
HMGN2P2	chr5	116218026	116218295
FLT	chr5	180601506	180649624
FGF	chr5	142592178	142698070
POLD2P	chr5	93267429	93268425
GRPEL	chr5	149345430	149354583
FBXL21	chr5	135930317	135951591
MSX	chr5	174724582	174730896
RPL7AP3	chr5	173225836	173226423
THOC3-AS	chr5	175972606	175987666
BOD	chr5	173607145	173616659
SLU	chr5	160401641	160421711
ARAP	chr5	141653401	141682230
ATP10	chr5	160563120	160852214
RANBP1	chr5	170861870	171300015
FTM	chr5	121851882	121852833
NSG	chr5	174045706	174243501
ST13P1	chr5	82968888	82977153
NR3C	chr5	143277931	143435512
NIFKP	chr5	174923090	174923945
ADAMTS19-AS	chr5	129424782	129461076
SLIT3-AS	chr5	168706567	168720884
LIF	chr5	38474668	38608354
FBN	chr5	128257909	128659185
OR1X1	chr5	176006145	176007387
RASA	chr5	87267883	87391931
RPS29P1	chr5	180945756	180945907
HK	chr5	176880869	176899346
GRPEL2-AS	chr5	149348116	149357642
MSANTD	chr5	178694605	178697695
MRPL2	chr5	154941073	154969411
TMEM23	chr5	110289233	110738956
CYFIP	chr5	157266079	157395595
ALDH7A	chr5	126531200	126595362
NKX2-	chr5	173232109	173235311
ADRA1	chr5	159865080	159973012
FAM71	chr5	157161846	157166264
ZNF34	chr5	177022696	177081189
OR2AI1	chr5	180692832	180693763
PTGER	chr5	40679915	40693735
ARHGEF3	chr5	149551947	149634968
NL	chr5	65722205	65871725
ZNF346-IT	chr5	177051714	177052963
LTC4	chr5	179793980	179796647
SLC36A	chr5	151437046	151492379
DRD	chr5	175440036	175444182
ARPP19P	chr5	180982273	180982611
MAT2	chr5	163503114	163519354
UIMC	chr5	176905005	177022633
NCOA4P	chr5	139494256	139496116
SYNP	chr5	150601080	150659207
SIL	chr5	138946724	139293557
EEF1GP	chr5	147922179	147923421
CNOT	chr5	180494379	180578358
UBLCP	chr5	159263290	159286036
WSPA	chr5	133913677	133917269
IL17	chr5	149371324	149404202
GABR	chr5	170763350	170814047
RNF1	chr5	141958328	141990292
NEURL1	chr5	172641263	172691540
STING	chr5	139475533	139482935
EBF	chr5	158695916	159099916
ZFYVE1	chr5	80408013	80483379
POU5F	chr5	93733220	93741600
LINC0148	chr5	173707614	173746279
MGAT4	chr5	179797597	179806952
FAM193	chr5	177519789	177554563
CICP1	chr5	181329049	181331839
SOX3	chr5	157625679	157671480
SFXN	chr5	175477062	175529742
CCNG	chr5	163437569	163446151
APOOP	chr5	156924119	156924710
C5orf5	chr5	157671533	157680158
RPL7P1	chr5	94825961	94826694
KIF4	chr5	155013755	155018141
GRM	chr5	178977587	178996206
CHSY	chr5	129904465	130186634
C5orf6	chr5	56511567	56606232
FAM81	chr5	95391366	95450454
MCTP1-AS	chr5	94979151	94980893
LINC0147	chr5	152618965	153223543
SOWAH	chr5	132813302	132816786
MTND3P2	chr5	134928393	134928527
DNAJC2	chr5	34929559	34958964
SEPTIN	chr5	132750819	132807241
MYOZ3-AS	chr5	150670658	150672390
CPEB	chr5	173888349	173961980
FAM151B-D	chr5	80411231	80488095
LINC0186	chr5	173642519	173658194
NDST	chr5	150485818	150558211
PIGFP	chr5	178922064	178922716
RNF13	chr5	179911651	180072113
TIMD	chr5	156919292	156963226
SQSTM	chr5	179806398	179838078
ZNF454-D	chr5	178938677	178939223
PCYOX1	chr5	149358037	149369653
INSYN2	chr5	169861303	169980495
SPOCK	chr5	136975298	137598379
OXCT1-AS	chr5	41869927	41872241
CATSPER	chr5	134967907	135011696
GRIA	chr5	153489615	153813869
NUDCD	chr5	163446526	163460102
NDST1-AS	chr5	150475531	150485968
TENM	chr5	167284799	168264157
LARS	chr5	146110566	146182696
PDGFRL2	chr5	151173981	151180617
HSPA8P	chr5	130140031	130141950
HNRNPA	chr5	178204533	178211163
RASGEF1	chr5	180100795	180209211
FAM193B-D	chr5	177554824	177555364
ZFP	chr5	178895898	178933212
SEMA5A-AS	chr5	9511333	9518086
CFAP53P	chr5	39571478	39572639
WBP1LP	chr5	181378695	181379038
SPDL	chr5	169583636	169604778
RTRAFP	chr5	95440044	95440687
SUDS3P	chr5	177971316	177972281
INTS6P	chr5	39718984	39721513
HMMR-AS	chr5	163483065	163494058
ECSC	chr5	139448560	139462743
C1QTNF	chr5	160347754	160370641
GM2	chr5	151212150	151270440
GALNT1	chr5	154190730	154420984
CCDC6	chr5	151181052	151224093
SV2	chr5	76083383	76353939
HMM	chr5	163460203	163491941
OTULI	chr5	14664664	14699850
B4GALT	chr5	177600132	177610330
PHYKP	chr5	178208471	178232802
PARP	chr5	50665899	50846519
OR1X5	chr5	177836434	177837646
FAM153C	chr5	178006348	178086529
RPS15AP1	chr5	179933805	179934196
MIR445	chr5	1309310	1309377
MIR427	chr5	1708785	1708868
MIR607	chr5	1510762	1510856
Y_RN	chr5	2184710	2184820
RN7SKP7	chr5	5126046	5126337
RNU1-76	chr5	7980146	7980304
Metazoa_SR	chr5	7239781	7240018
SNORD12	chr5	9548836	9548905
RNA5SP17	chr5	9760907	9761013
MIR463	chr5	9053816	9053895
RNU6-429	chr5	11027200	11027307
MIR88	chr5	15935182	15935260
RNU6-679	chr5	12297399	12297504
RN7SKP13	chr5	17345616	17345955
U	chr5	15110786	15110920
RNU6-660	chr5	16941843	16941951
RN7SL58	chr5	18547312	18547605
RNA5SP18	chr5	17156971	17157071
RNU6-1003	chr5	17240611	17240715
SNORD8	chr5	18236123	18236196
MIR613	chr5	10478037	10478145
RNU4-43	chr5	26012889	26013025
RNU6-374	chr5	25701217	25701324
RN7SKP20	chr5	29948828	29949130
RNU6-1079	chr5	32234766	32234875
RNU6-378	chr5	32309662	32309768
MIR57	chr5	32394378	32394475
SNORD2	chr5	24811481	24811548
RNU6-738	chr5	27111569	27111674
RNU6-358	chr5	31820564	31820638
RNU6-760	chr5	31832439	31832535
RNU6-909	chr5	28624657	28624763
RNU6-1190	chr5	37619985	37620088
RNU6-484	chr5	37700331	37700437
MIR365	chr5	38557502	38557561
RNU7-130	chr5	35632963	35633024
RNU7-161	chr5	40911067	40911128
SNORA6	chr5	40654963	40655094
RNU1-150	chr5	40269558	40269719
SNORD7	chr5	40832656	40832735
RNU6-480	chr5	51055353	51055459
RNU6-1296	chr5	51167541	51167647
RN7SL383	chr5	44716193	44716486
RNU6-272	chr5	53912020	53912123
MIR58	chr5	53951504	53951599
RN7SL801	chr5	54048007	54048308
RNU6-381	chr5	44066624	44066731
RNU6ATAC2	chr5	56297564	56297689
MIR449	chr5	55170532	55170622
RN7SKP15	chr5	62146665	62146946
RNU6-299	chr5	56125671	56125770
MIR568	chr5	55508850	55508926
RN7SKP25	chr5	68970439	68970752
RNU6-1232	chr5	68159061	68159146
RN7SL169	chr5	64539504	64539792
RNU6-294	chr5	64573569	64573670
RNU6-540	chr5	65604661	65604761
RNU6-913	chr5	61664145	61664239
MIR480	chr5	72169467	72169540
RN7SL153	chr5	72314397	72314688
RNU7-196	chr5	73828012	73828073
SNORA50	chr5	69160808	69160939
RN7SL814	chr5	74317986	74318285
RNU6-680	chr5	75709495	75709599
RNU6-806	chr5	60304047	60304151
RNU4-11	chr5	83803554	83803685
RNU6ATAC36	chr5	76948791	76948870
RN7SL378	chr5	82078427	82078724
RN7SKP29	chr5	83685866	83686018
RNU6-620	chr5	83703448	83703543
SCARNA1	chr5	83064204	83064337
MIR366	chr5	90016621	90016720
RN7SKP3	chr5	87102603	87102846
MIR428	chr5	87114879	87114954
RN7SL629	chr5	87294189	87294473
RNU6-606	chr5	87299687	87299797
RNU6-727	chr5	87420341	87420447
RNU6-448	chr5	84196883	84196989
RNU6-804	chr5	86663144	86663250
RNY3P	chr5	79170234	79170335
MIR397	chr5	82840155	82840224
MIR227	chr5	93620696	93620788
RNU1-73	chr5	97175950	97176113
RNU6-211	chr5	80365726	80365832
SNORD13	chr5	86620497	86620575
SNORA7	chr5	88382772	88382907
SNORA4	chr5	77080434	77080571
RN7SL802	chr5	101581830	101582128
MIR548	chr5	100816482	100816565
MIR9-	chr5	88666853	88666939
RNU6-1119	chr5	100153672	100153779
RN7SKP6	chr5	100733058	100733386
RNU4-90	chr5	91270727	91270867
RNU6-524	chr5	96210121	96210227
RNU6-47	chr5	109014834	109014940
RN7SKP23	chr5	109699500	109699834
RNU6-308	chr5	95521369	95521475
RN7SKP5	chr5	111719769	111720061
RNU6-482	chr5	112778363	112778469
RNU1-140	chr5	104098874	104099038
RN7SL255	chr5	104260531	104260826
RNU6-334	chr5	104780288	104780389
RN7SKP8	chr5	114253513	114253754
RNU6-402	chr5	98889731	98889833
RNU6-644	chr5	116188455	116188552
RNU2-49	chr5	115774319	115774502
MIR1244-	chr5	118974586	118974670
RN7SL711	chr5	123070782	123071080
RN7SL174	chr5	119306343	119306631
MIR548F	chr5	110513829	110513915
SNORA1	chr5	112161485	112161617
RNU6-752	chr5	126755316	126755417
RNU6-373	chr5	119007571	119007668
RNU6-701	chr5	119138859	119138965
MIR570	chr5	119154637	119154716
RN7SKP11	chr5	125350868	125351131
RNU4ATAC13	chr5	113493835	113493960
RNU7-53	chr5	130386621	130386680
RNU6-718	chr5	120337549	120337653
MIR446	chr5	129397062	129397147
RN7SL689	chr5	123022487	123022783
RNU6-290	chr5	126553302	126553402
RNU4-69	chr5	120710698	120710840
RNU6ATAC10	chr5	129974891	129975001
RNA5SP19	chr5	130114409	130114510
Vaul	chr5	136080497	136080597
MIR1289-	chr5	133427596	133427706
RNU6-236	chr5	139717985	139718090
MIR87	chr5	137647572	137647649
RNU7-34	chr5	118758211	118758274
MIR519	chr5	143679860	143679971
RN7SL87	chr5	144140879	144141166
RN7SKP24	chr5	144535354	144535670
RNU7-156	chr5	143542514	143542587
RNU7-180	chr5	146245191	146245253
MIR5692C	chr5	135802985	135803075
MIR14	chr5	149430646	149430733
RNU6-588	chr5	149606637	149606741
MIR649	chr5	151522087	151522148
RNU6-390	chr5	157579497	157579599
RN7SL655	chr5	154349428	154349725
MIR378	chr5	149732825	149732890
RN7SL177	chr5	153755382	153755680
MIR314	chr5	160474402	160474483
MIR146	chr5	160485352	160485450
RNU6-164	chr5	162477891	162477993
RNU6-260	chr5	157809098	157809204
RN7SL868	chr5	149722070	149722372
MIR129	chr5	154347106	154347247
RN7SL623	chr5	170866835	170867144
MIR103A	chr5	168560896	168560973
MIR103B	chr5	168560904	168560965
RNU2-48	chr5	157976766	157976956
RNU6-477	chr5	169552449	169552555
RNU6-500	chr5	173362134	173362240
MIR218-	chr5	168768146	168768255
RNA5SP20	chr5	173292517	173292619
MIR127	chr5	176367946	176368031
RNU4ATAC2	chr5	159318042	159318167
RNU6-209	chr5	164935162	164935268
MIR805	chr5	173347455	173347536
RNU1-39	chr5	178884715	178884879
RNU6-168	chr5	163796065	163796165
MIR500	chr5	172662165	172662263
RNU1-17	chr5	180729586	180729737
MIR808	chr5	181043403	181043484
RNU6-525	chr5	180444509	180444612
MIR34	chr5	180015303	180015397
RNU6-1036	chr5	181007281	181007384
MIR122	chr5	179798278	179798346
SLC34A	chr5	177379235	177398848
PFN	chr5	177400109	177400661
GRK	chr5	177403204	177442901
PRR	chr5	177446445	177456286
PDLIM	chr5	177483394	177497606
PDLIM7-AS	chr5	177494995	177503647
DDX4	chr5	177511577	177516961
TIGD	chr5	149993118	150000654
HMGXB	chr5	150000046	150053142
RPS20P	chr5	150021567	150021921
CSF1	chr5	150053291	150113372
RPL7P	chr5	150094302	150095048
PDGFR	chr5	150113839	150155872
LRRC14	chr5	191495	196334
CCDC12	chr5	196868	218153
EXOC	chr5	443175	471937
PP708	chr5	466124	473098
SLC9A	chr5	470456	524449
SLC9A3-AS	chr5	473236	480884
CEP72-D	chr5	602620	612210
CEP7	chr5	612340	667168
TPP	chr5	659862	693352
BRD9P	chr5	767382	768930
SPCS2P	chr5	816346	817001
RNU6-572	chr5	139221758	139221837
MATR	chr5	139273752	139331671
SNHG	chr5	139274102	139284899
SNORA74	chr5	139276180	139276320
SLC23A	chr5	139367196	139384553
MZB	chr5	139387467	139390081
PROB	chr5	139390592	139395104
DNAJC1	chr5	139408588	139444491
RNU5B-4	chr5	139447907	139448017
RNU6-732	chr5	149057554	149057656
RN7SKP14	chr5	149116178	149116480
HTR1	chr5	63957874	63962507
HTR	chr5	148451032	148677235
ACSL	chr5	131949973	132012243
H3Y	chr5	17654868	17655849
MTX	chr5	79976716	79991262
FABP	chr5	160187367	160238735
MEF2	chr5	88717117	88904257
SLIT	chr5	168661733	169301139
XRCC	chr5	83077498	83353787
PDE8	chr5	77210449	77428256
DA	chr5	10679230	10761234
NAI	chr5	70968166	71025339
IT	chr5	157142933	157255185
NHP	chr5	178149463	178153894
NMUR	chr5	152391546	152433368
TRPC	chr5	136212745	136365545
TICAM	chr5	115578496	115602479
SERF1	chr5	70025247	70043113
THOC	chr5	175917873	176034680
ADAM1	chr5	157395534	157575775
SKP	chr5	134148935	134176964
FBXO3	chr5	148383935	148442836
UBE2QL	chr5	6448859	6496723
NSUN	chr5	6599239	6633291
SRD5A	chr5	6633427	6674386
TENT4	chr5	6713432	6757044
GNL3LP	chr5	60891935	60893577
ERCC8-AS	chr5	60917490	60919573
SMIM1	chr5	61157704	61162468
HINT	chr5	131155383	131224468
LYRM	chr5	131170944	131205428
SH3TC	chr5	148923639	149063163
LINC0215	chr5	160931778	160938626
GLRXP	chr5	161751448	161751768
ZNF47	chr5	122129546	122153569
ZNF474-AS	chr5	122154496	122156015
MGC3280	chr5	122436497	122479087
SNCAI	chr5	122311354	122464219
SLC4A	chr5	140360194	140375141
RNU4-14	chr5	140397323	140397444
ANKHD	chr5	140401814	140539856
ANKHD1-EIF4EBP	chr5	140401908	140549569
EIF4EBP	chr5	140547662	140549576
MIR683	chr5	140563671	140563751
HAUS1P	chr5	140581504	140582335
CD1	chr5	140631728	140633701
NDUFA	chr5	140638740	140647771
DND	chr5	140670794	140673576
HARS	chr5	140691430	140699305
ZMAT	chr5	140698680	140706686
VTRNA1-	chr5	140711275	140711373
PCDHA	chr5	140786136	141012347
PCDHA1	chr5	140855883	141012347
PCDHAC	chr5	140966470	141012347
PCDHB	chr5	141051374	141059346
TLX	chr5	171309248	171312139
RN7SL339	chr5	171359117	171359412
RPSAP7	chr5	171365595	171367693
SNORA70	chr5	171366118	171366252
MIR391	chr5	171386656	171386760
FOXI	chr5	170105897	170109734
LINC0118	chr5	170191579	170199141
KCNMB	chr5	170374671	170389634
LCP	chr5	170246233	170297815
MALINC	chr5	140071312	140109274
PUR	chr5	140107777	140125619
IGI	chr5	140125937	140129392
CYSTM	chr5	140175156	140282052
PFDN	chr5	140245035	140303113
HBEG	chr5	140332843	140346603
SRP1	chr5	112861188	112898371
REEP	chr5	112876385	112922289
XBP1P	chr5	112885094	112885745
ZRSR2P	chr5	112891610	112893079
ANKRD3	chr5	75068275	75236911
MBLAC	chr5	90458209	90474771
POLR3	chr5	90471748	90514557
LYSMD	chr5	90515611	90529584
LINC0120	chr5	161907111	162001536
GABRG	chr5	162000057	162162977
RPS4XP	chr5	37085056	37085852
RBISP	chr5	37130430	37130700
OFD1P1	chr5	37209364	37212381
RN7SL37	chr5	37246173	37246479
RNU7-75	chr5	37327135	37327196
CEP12	chr5	123344890	123423592
CIR1P	chr5	154559308	154560440
MIR130	chr5	154685776	154685861
RN7SL803	chr5	154718383	154718689
